date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:50:41	114/114	---M-Z	200	added ('OK')	text/plain	etag:%226-1708323984;gz%22	https://ayeshaakamal.com/robots.txt		(from )
01:50:41	104368/104368	---M-Z	200	added ('OK')	text/html	etag:%224-1708321191;gz%22	https://ayeshaakamal.com/	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/index.html	(from )
01:50:41	16534/16534	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Nov%202023%2004:32:13%20GMT	https://ayeshaakamal.com/wp-includes/blocks/navigation/style.min.css?ver=4c00419edf62541869560eb679b9e3ec	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-includes/blocks/navigation/style.min9c0b.css	(from https://ayeshaakamal.com/)
01:50:42	8613/8613	---M-Z	200	added ('OK')	application/rss+xml	etag:%225f306ee33fa61bded3458739b4aa65aa%22	https://ayeshaakamal.com/feed/	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/feed/index.html	(from https://ayeshaakamal.com/)
01:50:42	789/789	---M-Z	200	added ('OK')	application/rss+xml	etag:%225f306ee33fa61bded3458739b4aa65aa%22	https://ayeshaakamal.com/comments/feed/	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/comments/feed/index.html	(from https://ayeshaakamal.com/)
01:50:42	117332/117332	---M-Z	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2017:43:26%20GMT	https://ayeshaakamal.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.18.3	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/elementor/assets/css/frontend-lite.minf3b2.css	(from https://ayeshaakamal.com/)
01:50:42	4856/4856	---M-Z	200	added ('OK')	text/css	date:Mon,%2029%20Jan%202024%2019:07:11%20GMT	https://ayeshaakamal.com/wp-content/uploads/elementor/css/post-2568.css?ver=1706555231	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/uploads/elementor/css/post-2568e4fa.css	(from https://ayeshaakamal.com/)
01:50:43	10241/10241	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Nov%202023%2004:32:12%20GMT	https://ayeshaakamal.com/wp-includes/blocks/social-links/style.min.css?ver=4c00419edf62541869560eb679b9e3ec	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-includes/blocks/social-links/style.min9c0b.css	(from https://ayeshaakamal.com/)
01:50:43	17688/17688	---M-Z	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2017:44:03%20GMT	https://ayeshaakamal.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=8.5.2	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout8833.css	(from https://ayeshaakamal.com/)
01:50:44	7043/7043	---M-Z	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2017:44:03%20GMT	https://ayeshaakamal.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=8.5.2	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen8833.css	(from https://ayeshaakamal.com/)
01:50:44	75125/75125	---M-Z	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2017:44:03%20GMT	https://ayeshaakamal.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.5.2	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/woocommerce/assets/css/woocommerce8833.css	(from https://ayeshaakamal.com/)
01:50:44	9097/9097	---M-Z	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2017:44:03%20GMT	https://ayeshaakamal.com/wp-content/plugins/woocommerce/assets/css/woocommerce-blocktheme.css?ver=8.5.2	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/woocommerce/assets/css/woocommerce-blocktheme8833.css	(from https://ayeshaakamal.com/)
01:50:45	6010/6010	---M-Z	200	added ('OK')	text/css	date:Sat,%2017%20Jun%202023%2009:57:22%20GMT	https://ayeshaakamal.com/wp-content/themes/raft/assets/css/build/style.css?ver=1.0.6	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/themes/raft/assets/css/build/style0ba6.css	(from https://ayeshaakamal.com/)
01:50:45	19571/19571	---M-Z	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2017:43:27%20GMT	https://ayeshaakamal.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.25.0	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min7bb8.css	(from https://ayeshaakamal.com/)
01:50:46	19301/19301	---M-Z	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2017:43:27%20GMT	https://ayeshaakamal.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.css?ver=8.4.5	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper94a4.css	(from https://ayeshaakamal.com/)
01:50:46	1118/1118	---M-Z	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2017:54:13%20GMT	https://ayeshaakamal.com/wp-content/uploads/elementor/css/post-3304.css?ver=1706378053	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/uploads/elementor/css/post-330444b6.css	(from https://ayeshaakamal.com/)
01:50:46	9475/9475	---M-Z	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2017:54:13%20GMT	https://ayeshaakamal.com/wp-content/uploads/elementor/css/global.css?ver=1706378054	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/uploads/elementor/css/global6575.css	(from https://ayeshaakamal.com/)
01:50:47	8171/8171	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Apr%202023%2019:28:51%20GMT	https://ayeshaakamal.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://ayeshaakamal.com/)
01:50:47	6625/6625	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Nov%202023%2004:32:13%20GMT	https://ayeshaakamal.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://ayeshaakamal.com/)
01:50:48	115127/115127	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Nov%202023%2004:32:13%20GMT	https://ayeshaakamal.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://ayeshaakamal.com/)
01:50:49	4627/4627	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2003:49:48%20GMT	https://ayeshaakamal.com/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-includes/js/dist/hooks.min2ebd.js	(from https://ayeshaakamal.com/)
01:50:49	12788/12788	---MCZ	200	added ('OK')	application/javascript	etag:W/12827-1705538370375.7896	https://stats.wp.com/w.js?ver=202408	C:/Users/hp/Desktop/califold/caligrag/stats.wp.com/web79.js	(from https://ayeshaakamal.com/)
01:50:50	32378/32378	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2031%20Jan%202024%2003:59:01%20GMT	https://ayeshaakamal.com/wp-includes/js/dist/interactivity.min.js?ver=4c00419edf62541869560eb679b9e3ec	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-includes/js/dist/interactivity.min9c0b.js	(from https://ayeshaakamal.com/)
01:50:50	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2003:49:48%20GMT	https://ayeshaakamal.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://ayeshaakamal.com/)
01:50:51	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Nov%202023%2004:32:13%20GMT	https://ayeshaakamal.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://ayeshaakamal.com/)
01:50:51	9636/9636	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2027%20Jan%202024%2017:44:03%20GMT	https://ayeshaakamal.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.8.5.2	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min2bc8.js	(from https://ayeshaakamal.com/)
01:50:51	3037/3037	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2027%20Jan%202024%2017:44:03%20GMT	https://ayeshaakamal.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=8.5.2	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min8833.js	(from https://ayeshaakamal.com/)
01:50:51	1845/1845	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2027%20Jan%202024%2017:44:03%20GMT	https://ayeshaakamal.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.8.5.2	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min0c4a.js	(from https://ayeshaakamal.com/)
01:50:52	2139/2139	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2027%20Jan%202024%2017:44:03%20GMT	https://ayeshaakamal.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=8.5.2	C:/Users/hp/Desktop/califold/caligrag/ayeshaakamal.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min8833.js	(from https://ayeshaakamal.com/)
